team1,team2,runs,team1_wins,team2_wins,draws,team1_winrate,draw_rate
Warlock+Paladin,Priest+Hunter,100,100,0,0,1.0000,0.0000
Warlock+Paladin,Warlock+Paladin,100,51,49,0,0.5100,0.0000
Warlock+Paladin,Warlock+Hunter,100,98,2,0,0.9800,0.0000
Warlock+Paladin,Paladin+Hunter,100,85,15,0,0.8500,0.0000
Warlock+Hunter,Warrior+Mage,100,3,97,0,0.0300,0.0000
Warlock+Hunter,Warrior+Rogue,100,96,4,0,0.9600,0.0000
Warlock+Hunter,Warrior+Priest,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Warrior+Warlock,100,43,57,0,0.4300,0.0000
Warlock+Hunter,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Warrior+Hunter,100,13,87,0,0.1300,0.0000
Warlock+Hunter,Mage+Rogue,100,100,0,0,1.0000,0.0000
Warlock+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Mage+Warlock,100,49,51,0,0.4900,0.0000
Warlock+Hunter,Mage+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Mage+Hunter,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Rogue+Priest,100,100,0,0,1.0000,0.0000
Warlock+Hunter,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Warlock+Hunter,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Warlock+Hunter,Rogue+Hunter,100,23,77,0,0.2300,0.0000
Warlock+Hunter,Priest+Warlock,100,56,44,0,0.5600,0.0000
Warlock+Hunter,Priest+Paladin,100,42,58,0,0.4200,0.0000
Warlock+Hunter,Priest+Hunter,100,71,29,0,0.7100,0.0000
Warlock+Hunter,Warlock+Paladin,100,2,98,0,0.0200,0.0000
Warlock+Hunter,Warlock+Hunter,100,12,23,65,0.1200,0.6500
Warlock+Hunter,Paladin+Hunter,100,12,88,0,0.1200,0.0000
Paladin+Hunter,Warrior+Mage,100,5,95,0,0.0500,0.0000
Paladin+Hunter,Warrior+Rogue,100,44,56,0,0.4400,0.0000
Paladin+Hunter,Warrior+Priest,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Warrior+Warlock,100,35,65,0,0.3500,0.0000
Paladin+Hunter,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Warrior+Hunter,100,47,53,0,0.4700,0.0000
Paladin+Hunter,Mage+Rogue,100,93,7,0,0.9300,0.0000
Paladin+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Mage+Warlock,100,47,53,0,0.4700,0.0000
Paladin+Hunter,Mage+Paladin,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Mage+Hunter,100,16,84,0,0.1600,0.0000
Paladin+Hunter,Rogue+Priest,100,10,90,0,0.1000,0.0000
Paladin+Hunter,Rogue+Warlock,100,95,5,0,0.9500,0.0000
Paladin+Hunter,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Paladin+Hunter,Rogue+Hunter,100,46,54,0,0.4600,0.0000
Paladin+Hunter,Priest+Warlock,100,8,92,0,0.0800,0.0000
Paladin+Hunter,Priest+Paladin,100,30,70,0,0.3000,0.0000
Paladin+Hunter,Priest+Hunter,100,93,7,0,0.9300,0.0000
Paladin+Hunter,Warlock+Paladin,100,11,89,0,0.1100,0.0000
Paladin+Hunter,Warlock+Hunter,100,92,8,0,0.9200,0.0000
Paladin+Hunter,Paladin+Hunter,100,57,43,0,0.5700,0.0000
