label,team1,team2,seed,winner,end_reason,duration_secs
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,87,team1,kill,34.92
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,88,team1,kill,28.73
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,89,team2,kill,36.57
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,90,team1,kill,36.22
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,91,team1,kill,39.22
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,92,team1,kill,37.93
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,93,team1,kill,37.97
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,94,team2,kill,34.35
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,95,team1,kill,47.13
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,96,team2,kill,36.80
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,97,team1,kill,66.03
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,98,team1,kill,37.58
BasicArena|mirrored|Warlock+Shaman_vs_Warrior+Shaman,Warlock+Shaman,Warrior+Shaman,99,team1,kill,73.38
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,0,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,1,team2,kill,49.10
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,2,team1,kill,36.48
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,3,team1,kill,32.32
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,4,team1,kill,36.60
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,5,team1,kill,36.38
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,6,team2,kill,35.43
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,7,team2,kill,28.33
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,8,team2,kill,24.33
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,9,team2,kill,48.08
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,10,team1,kill,42.97
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,11,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,12,team1,kill,47.38
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,13,team1,kill,42.43
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,14,team2,kill,52.88
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,15,team1,kill,32.32
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,16,team1,kill,30.40
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,17,team1,kill,29.55
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,18,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,19,team2,kill,47.32
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,20,team1,kill,37.88
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,21,team2,kill,24.83
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,22,team1,kill,35.58
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,23,team1,kill,26.13
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,24,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,25,team1,kill,40.80
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,26,team1,kill,28.60
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,27,team1,kill,35.08
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,28,team1,kill,34.17
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,29,team1,kill,36.25
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,30,team2,kill,28.53
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,31,team1,kill,32.37
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,32,team2,kill,20.82
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,33,team1,kill,36.82
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,34,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,35,team2,kill,26.53
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,36,team2,kill,35.23
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,37,team2,kill,48.28
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,38,team1,kill,40.52
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,39,team1,kill,32.32
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,40,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,41,team1,kill,32.80
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,42,team2,kill,50.33
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,43,team1,kill,42.97
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,44,team2,kill,24.43
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,45,team1,kill,38.32
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,46,team1,kill,44.42
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,47,team1,kill,26.12
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,48,team2,kill,34.63
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,49,team1,kill,37.35
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,50,team1,kill,33.88
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,51,team2,kill,26.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,52,team1,kill,36.87
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,53,team2,kill,52.92
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,54,team2,kill,30.73
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,55,team1,kill,28.87
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,56,team2,kill,35.43
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,57,team1,kill,27.35
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,58,team2,kill,55.17
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,59,team1,kill,42.93
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,60,team1,kill,34.07
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,61,team2,kill,34.90
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,62,team2,kill,29.52
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,63,team2,kill,29.55
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,64,team1,kill,37.35
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,65,team2,kill,35.23
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,66,team2,kill,27.52
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,67,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,68,team1,kill,41.42
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,69,team1,kill,26.25
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,70,team1,kill,26.12
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,71,team1,kill,35.32
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,72,team1,kill,23.85
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,73,team2,kill,40.25
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,74,team2,kill,32.78
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,75,team2,kill,50.25
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,76,team2,kill,36.67
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,77,team1,kill,33.95
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,78,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,79,team1,kill,34.82
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,80,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,81,team1,kill,40.52
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,82,team1,kill,33.15
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,83,team1,kill,37.35
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,84,team1,kill,36.82
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,85,team2,kill,48.57
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,86,team1,kill,33.43
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,87,team2,kill,36.12
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,88,team2,kill,27.52
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,89,team2,kill,25.85
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,90,team1,kill,41.78
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,91,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,92,team1,kill,39.78
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,93,team2,kill,35.43
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,94,team2,kill,33.43
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,95,team1,kill,28.60
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,96,team1,kill,35.08
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,97,team1,kill,36.87
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,98,team1,kill,39.00
BasicArena|mirrored|Mage+Shaman_vs_Rogue+Shaman,Mage+Shaman,Rogue+Shaman,99,team1,kill,42.97
