label,team1,team2,seed,winner,end_reason,duration_secs
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,0,team2,kill,96.16
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,1,team1,kill,83.12
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,2,team2,kill,120.08
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,3,team1,kill,142.31
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,4,team2,kill,126.10
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,5,team1,kill,97.31
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,6,team2,kill,102.11
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,7,team1,kill,152.99
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,8,team2,kill,155.82
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,9,team2,kill,141.19
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,10,team1,kill,156.81
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,11,team1,kill,134.19
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,12,team1,kill,104.49
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,13,team1,kill,146.49
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,14,team2,kill,143.31
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,15,team2,kill,80.32
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,16,team1,kill,85.97
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,17,team2,kill,128.08
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,18,team1,kill,124.66
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,19,team1,kill,104.11
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,20,team1,kill,119.81
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,21,team1,kill,125.03
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,22,team1,kill,130.68
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,23,team2,kill,97.76
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,24,team1,kill,103.71
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,25,team1,kill,119.81
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,26,team1,kill,162.60
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,27,team1,kill,115.98
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,28,team1,kill,103.69
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,29,team1,kill,113.49
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,30,team1,kill,89.47
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,31,team2,kill,155.96
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,32,team1,kill,159.71
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,33,team1,kill,142.96
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,34,team1,kill,169.99
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,35,team2,kill,70.33
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,36,team1,kill,108.36
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,37,team1,kill,155.02
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,38,team1,kill,161.02
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,39,team2,kill,154.54
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,40,team1,kill,106.99
2v2:Warlock+Paladin_vs_Mage+Paladin,Warlock+Paladin,Mage+Paladin,41,team2,kill,94.41
